status,medicine_id,name,kind,existing_category_id,category_id,confidence,efficacy,pharmacology,atc,aliases,aliases_added,alias_conflicts,detail_url,reason
review_unclassified,,复方西吡氯铵含片,western,,,0.0,急性咽炎、慢性咽炎急性发作的辅助治疗。建议在咽喉疼痛不太严重、无发热、无口疮、口腔中无小伤口的情况下使用。,耳鼻喉科用药 | 咽喉、口腔疾病用药,口腔疾病药物 | 口腔局部治疗用抗感染药和灭菌药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E5%A4%8D%E6%96%B9%E8%A5%BF%E5%90%A1%E6%B0%AF%E9%93%B5%E5%90%AB%E7%89%87,站点分类无法可靠映射到项目现有类别
review_unclassified,,复方刺五加硫胺片,western,,,0.0,用于神经衰弱、食欲缺乏、腰膝酸痛、失眠多梦等。,神经系统用药 | 其他神经系统用药,精神兴奋药 | 精神兴奋药，用于治疗注意力缺陷多动症药和益智药 | 其它精神兴奋药和益智药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E5%A4%8D%E6%96%B9%E5%88%BA%E4%BA%94%E5%8A%A0%E7%A1%AB%E8%83%BA%E7%89%87,站点分类无法可靠映射到项目现有类别
review_missing_efficacy,,复方葛根氢氯噻嗪片,western,,12,0.95,用于高血压。,心血管系统用药 | 抗高血压药,抗高血压药 | 抗高血压药和利尿剂的复方 | 非蛇根木类生物碱和利尿剂的复方,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E5%A4%8D%E6%96%B9%E8%91%9B%E6%A0%B9%E6%B0%A2%E6%B0%AF%E5%99%BB%E5%97%AA%E7%89%87,站点药理或 ATC 分类明确为心脑血管用药
review_missing_efficacy,,复方硫酸软骨素滴眼液,western,,9,0.94,眼疲劳、眼干燥症。,眼科用药 | 其他眼科用药,眼科用药 | 其它眼科用药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E5%A4%8D%E6%96%B9%E7%A1%AB%E9%85%B8%E8%BD%AF%E9%AA%A8%E7%B4%A0%E6%BB%B4%E7%9C%BC%E6%B6%B2,剂型或站点分类明确为局部外用药
review_missing_efficacy,,复方樟脑酊,western,,9,0.94,用于干咳及腹泻。,呼吸系统用药 | 祛痰药,止痒药，含抗组胺药、麻醉药等 | 其它止痒药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E5%A4%8D%E6%96%B9%E6%A8%9F%E8%84%91%E9%85%8A,剂型或站点分类明确为局部外用药
review_unclassified,,复方枸橼酸铁铵糖浆,western,,,0.0,用于各种原因如慢性失血，营养不良、妊娠、儿童发育期等引起的缺铁性贫血。,血液系统用药 | 抗贫血药,抗贫血药 | 铁制剂 | 口服三价铁制剂,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E5%A4%8D%E6%96%B9%E6%9E%B8%E6%A9%BC%E9%85%B8%E9%93%81%E9%93%B5%E7%B3%96%E6%B5%86,站点分类无法可靠映射到项目现有类别
review_missing_efficacy,,复方阿司匹林双层片,western,,3,0.94,,镇痛、解热、抗炎、抗风湿、抗痛风药 | 解热镇痛、抗炎、抗风湿药,镇痛药 | 其它解热镇痛药 | 水杨酸与其衍生物,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E5%A4%8D%E6%96%B9%E9%98%BF%E5%8F%B8%E5%8C%B9%E6%9E%97%E5%8F%8C%E5%B1%82%E7%89%87,站点药理或 ATC 分类明确为镇痛/抗炎药
review_missing_efficacy,,复方双炔失碳酯肠溶片,western,,14,0.96,用于探亲避孕。,妇产科用药 | 避孕药,性激素和生殖系统调节药 | 系统用激素类避孕药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E5%A4%8D%E6%96%B9%E5%8F%8C%E7%82%94%E5%A4%B1%E7%A2%B3%E9%85%AF%E8%82%A0%E6%BA%B6%E7%89%87,站点药理或 ATC 分类明确为妇科用药
review_missing_efficacy,,复方水杨酸间苯二酚甘油,western,,2,0.96,,皮肤科用药 | 皮肤抗感染药,皮肤病用抗真菌药 | 局部用抗真菌药 | 局部用其它抗真菌药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E5%A4%8D%E6%96%B9%E6%B0%B4%E6%9D%A8%E9%85%B8%E9%97%B4%E8%8B%AF%E4%BA%8C%E9%85%9A%E7%94%98%E6%B2%B9,站点药理或 ATC 分类明确为抗感染药
review_missing_efficacy,,复方联苯苄唑乳膏,western,,9,0.96,足癣、股癣、体癣。,皮肤科用药 | 皮肤抗感染药,皮肤病用抗真菌药 | 局部用抗真菌药 | 咪唑和三唑衍生物,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E5%A4%8D%E6%96%B9%E8%81%94%E8%8B%AF%E8%8B%84%E5%94%91%E4%B9%B3%E8%86%8F,外用剂型且站点 ATC 分类明确为皮肤局部用药
review_missing_efficacy,,复方薄樟桉油,western,,8,0.96,,镇痛、解热、抗炎、抗风湿、抗痛风药 | 解热镇痛、抗炎、抗风湿药,止痒药，含抗组胺药、麻醉药等 | 其它止痒药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E5%A4%8D%E6%96%B9%E8%96%84%E6%A8%9F%E6%A1%89%E6%B2%B9,站点药理分类明确为抗过敏药
review_missing_efficacy,,泛硫乙胺颗粒,western,,,0.0,,,,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E6%B3%9B%E7%A1%AB%E4%B9%99%E8%83%BA%E9%A2%97%E7%B2%92,站点分类无法可靠映射到项目现有类别
review_missing_efficacy,,氟伐他汀胶囊,western,,11,0.95,,,血脂调节剂 | 血脂调节剂，单方 | β-羟基-β-甲基戊二酸单酰辅酶A还原酶抑制药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E6%B0%9F%E4%BC%90%E4%BB%96%E6%B1%80%E8%83%B6%E5%9B%8A,站点药理或 ATC 分类明确为慢性病长期用药
review_unclassified,,酚磺乙胺片,western,,,0.0,适用于预防和治疗外科手术出血过多，血小板减少性紫癜或过敏性紫癜以及其它原因引起的出血，如脑出血、胃肠道出血、泌尿道出血、眼底出血、齿龈出血、鼻衄等。可与其他类型止血药如氨甲苯酸、维生素K并用。,血液系统用药 | 促凝血药,抗出血药 | 维生素K和其它止血药 | 其它系统止血药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E9%85%9A%E7%A3%BA%E4%B9%99%E8%83%BA%E7%89%87,站点分类无法可靠映射到项目现有类别
review_unclassified,,氟哌噻吨美利曲辛胶囊,western,,,0.0,轻、中度抑郁和焦虑。神经衰弱、心因性抑郁，抑郁性神经官能症，隐匿性抑郁，心身疾病伴焦虑和情感淡漠，更年期抑郁，嗜酒及药瘾者的焦躁不安及抑郁。,治疗精神障碍药 | 抗抑郁药,精神兴奋药 | 精神安定药和精神兴奋药的复方 | 抗抑郁药与精神安定药的复方,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E6%B0%9F%E5%93%8C%E5%99%BB%E5%90%A8%E7%BE%8E%E5%88%A9%E6%9B%B2%E8%BE%9B%E8%83%B6%E5%9B%8A,站点分类无法可靠映射到项目现有类别
review_missing_efficacy,,复方炔诺孕酮滴丸,western,,14,0.96,,,性激素和生殖系统调节药 | 系统用激素类避孕药 | 孕激素和雌激素，固定复方,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E5%A4%8D%E6%96%B9%E7%82%94%E8%AF%BA%E5%AD%95%E9%85%AE%E6%BB%B4%E4%B8%B8,站点药理或 ATC 分类明确为妇科用药
review_missing_efficacy,,格列喹酮分散片,western,,11,0.95,2型糖尿病。,激素及影响内分泌药 | 胰岛素及口服降血糖药,糖尿病用药 | 非胰岛素类降血糖药 | 磺胺类，脲衍生物,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E6%A0%BC%E5%88%97%E5%96%B9%E9%85%AE%E5%88%86%E6%95%A3%E7%89%87,站点药理或 ATC 分类明确为慢性病长期用药
review_missing_efficacy,,格列齐特片,western,,11,0.95,用于Ⅱ型糖尿病。,激素及影响内分泌药 | 胰岛素及口服降血糖药,糖尿病用药 | 非胰岛素类降血糖药 | 磺胺类，脲衍生物,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E6%A0%BC%E5%88%97%E9%BD%90%E7%89%B9%E7%89%87,站点药理或 ATC 分类明确为慢性病长期用药
review_missing_efficacy,,格列齐特片(Ⅱ),western,,11,0.95,用于Ⅱ型糖尿病。,激素及影响内分泌药 | 胰岛素及口服降血糖药,糖尿病用药 | 非胰岛素类降血糖药 | 磺胺类，脲衍生物,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E6%A0%BC%E5%88%97%E9%BD%90%E7%89%B9%E7%89%87%28%E2%85%A1%29,站点药理或 ATC 分类明确为慢性病长期用药
review_missing_efficacy,,格列齐特分散片,western,,11,0.95,用于Ⅱ型糖尿病。,激素及影响内分泌药 | 胰岛素及口服降血糖药,糖尿病用药 | 非胰岛素类降血糖药 | 磺胺类，脲衍生物,弘旭阳,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E6%A0%BC%E5%88%97%E9%BD%90%E7%89%B9%E5%88%86%E6%95%A3%E7%89%87,站点药理或 ATC 分类明确为慢性病长期用药
review_unclassified,,甘露特钠胶囊,western,,,0.0,"用于轻度至中度阿尔茨海默病,改善患者认知功能。",神经系统用药 | 抗痴呆药,精神兴奋药 | 抗痴呆药 | 其它抗痴呆药,九期一,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E7%94%98%E9%9C%B2%E7%89%B9%E9%92%A0%E8%83%B6%E5%9B%8A,站点分类无法可靠映射到项目现有类别
review_unclassified,,磷酸咯萘啶肠溶片,western,,,0.0,本品用于治疗脑型、凶险型及耐氯喹虫株所致的恶性疟，也用于治疗间日疟。,抗寄生虫病药 | 抗疟药,抗原虫药 | 抗疟药 | 其它抗疟药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E7%A3%B7%E9%85%B8%E5%92%AF%E8%90%98%E5%95%B6%E8%82%A0%E6%BA%B6%E7%89%87,站点分类无法可靠映射到项目现有类别
review_missing_efficacy,,小儿复方磺胺嘧啶散,western,,2,0.96,用于肠炎、痢疾。,抗微生物药 | 磺胺类,系统用抗细菌药 | 磺胺类和甲氧苄啶 | 中效磺胺类,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E5%B0%8F%E5%84%BF%E5%A4%8D%E6%96%B9%E7%A3%BA%E8%83%BA%E5%98%A7%E5%95%B6%E6%95%A3,站点药理或 ATC 分类明确为抗感染药
review_missing_efficacy,,磺胺嘧啶速释片,western,,2,0.96,,,系统用抗细菌药 | 磺胺类和甲氧苄啶 | 中效磺胺类,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E7%A3%BA%E8%83%BA%E5%98%A7%E5%95%B6%E9%80%9F%E9%87%8A%E7%89%87,站点药理或 ATC 分类明确为抗感染药
review_missing_efficacy,,琥珀酸曲格列汀片,western,,11,0.95,,,糖尿病用药 | 非胰岛素类降血糖药 | 二肽基肽酶4(DPP-4)抑制剂,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E7%90%A5%E7%8F%80%E9%85%B8%E6%9B%B2%E6%A0%BC%E5%88%97%E6%B1%80%E7%89%87,站点药理或 ATC 分类明确为慢性病长期用药
review_missing_efficacy,,琥珀酸瑞波西利片,western,,,0.0,,,抗肿瘤药 | 蛋白激酶抑制剂 | 细胞周期蛋白依赖性激酶(CDK)抑制剂,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E7%90%A5%E7%8F%80%E9%85%B8%E7%91%9E%E6%B3%A2%E8%A5%BF%E5%88%A9%E7%89%87,站点分类无法可靠映射到项目现有类别
review_missing_efficacy,,琥珀酸莫博赛替尼胶囊,western,,,0.0,,,抗肿瘤药 | 蛋白激酶抑制剂 | 表皮生长因子受体(EGFR)酪氨酸激酶抑制剂,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E7%90%A5%E7%8F%80%E9%85%B8%E8%8E%AB%E5%8D%9A%E8%B5%9B%E6%9B%BF%E5%B0%BC%E8%83%B6%E5%9B%8A,站点分类无法可靠映射到项目现有类别
review_unclassified,,琥珀酸亚铁缓释片,western,,,0.0,抗贫血药，用于预防及治疗缺铁性贫血。,血液系统用药 | 抗贫血药,抗贫血药 | 铁制剂 | 口服二价铁制剂,速力菲,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E7%90%A5%E7%8F%80%E9%85%B8%E4%BA%9A%E9%93%81%E7%BC%93%E9%87%8A%E7%89%87,站点分类无法可靠映射到项目现有类别
review_unclassified,,琥珀酸亚铁片,western,,,0.0,用于缺铁性贫血的预防和治疗。,血液系统用药 | 抗贫血药,抗贫血药 | 铁制剂 | 口服二价铁制剂,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E7%90%A5%E7%8F%80%E9%85%B8%E4%BA%9A%E9%93%81%E7%89%87,站点分类无法可靠映射到项目现有类别
review_unclassified,,琥珀酸亚铁颗粒,western,,,0.0,本品用于缺铁性贫血的预防及治疗。,血液系统用药 | 抗贫血药,抗贫血药 | 铁制剂 | 口服二价铁制剂,速力菲,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E7%90%A5%E7%8F%80%E9%85%B8%E4%BA%9A%E9%93%81%E9%A2%97%E7%B2%92,站点分类无法可靠映射到项目现有类别
review_missing_efficacy,,环吡酮胺阴道软膏,western,,14,0.96,,,妇科用抗感染药和灭菌药 | 抗感染药和灭菌药，与皮质甾体激素类的复方除外 | 其它抗感染药和灭菌药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E7%8E%AF%E5%90%A1%E9%85%AE%E8%83%BA%E9%98%B4%E9%81%93%E8%BD%AF%E8%86%8F,站点药理或 ATC 分类明确为妇科用药
review_missing_efficacy,,枸橼酸乙胺嗪片,western,,,0.0,,,抗蠕虫药 | 抗线虫药 | 哌嗪与其衍生物类,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E6%9E%B8%E6%A9%BC%E9%85%B8%E4%B9%99%E8%83%BA%E5%97%AA%E7%89%87,站点分类无法可靠映射到项目现有类别
review_missing_efficacy,,枸橼酸爱地那非片,western,,,0.0,,,泌尿系统药物 | 勃起机能障碍用药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E6%9E%B8%E6%A9%BC%E9%85%B8%E7%88%B1%E5%9C%B0%E9%82%A3%E9%9D%9E%E7%89%87,站点分类无法可靠映射到项目现有类别
review_missing_efficacy,,复方甲硝唑阴道泡腾片,western,,14,0.96,,,妇科用抗感染药和灭菌药 | 抗感染药和灭菌药，与皮质甾体激素类的复方除外 | 咪唑衍生物类,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E5%A4%8D%E6%96%B9%E7%94%B2%E7%A1%9D%E5%94%91%E9%98%B4%E9%81%93%E6%B3%A1%E8%85%BE%E7%89%87,站点药理或 ATC 分类明确为妇科用药
review_missing_efficacy,,浓甲硝唑含漱液,western,,,0.0,,,口腔疾病药物 | 口腔局部治疗用抗感染药和灭菌药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E6%B5%93%E7%94%B2%E7%A1%9D%E5%94%91%E5%90%AB%E6%BC%B1%E6%B6%B2,站点分类无法可靠映射到项目现有类别
review_missing_efficacy,,甲硝唑软膏,western,,9,0.96,,,皮肤病用抗生素和化学治疗药物 | 局部用化疗药 | 其它化疗药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E7%94%B2%E7%A1%9D%E5%94%91%E8%BD%AF%E8%86%8F,外用剂型且站点 ATC 分类明确为皮肤局部用药
review_missing_efficacy,,甲状腺片,western,,11,0.95,,激素及影响内分泌药 | 甲状腺激素及抗甲状腺药,甲状腺治疗药 | 甲状腺激素类,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E7%94%B2%E7%8A%B6%E8%85%BA%E7%89%87,站点药理或 ATC 分类明确为慢性病长期用药
review_unclassified,,氢溴酸加兰他敏缓释片,western,,,0.0,本品用于治疗轻度到中度阿尔茨海默型痴呆症状。,神经系统用药 | 其他神经系统用药,精神兴奋药 | 抗痴呆药 | 其它抗痴呆药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E6%B0%A2%E6%BA%B4%E9%85%B8%E5%8A%A0%E5%85%B0%E4%BB%96%E6%95%8F%E7%BC%93%E9%87%8A%E7%89%87,站点分类无法可靠映射到项目现有类别
review_unclassified,,氢溴酸加兰他敏分散片,western,,,0.0,本品用于治疗轻度到中度阿尔茨海默型痴呆症状。,神经系统用药 | 其他神经系统用药,精神兴奋药 | 抗痴呆药 | 其它抗痴呆药,施维宝,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E6%B0%A2%E6%BA%B4%E9%85%B8%E5%8A%A0%E5%85%B0%E4%BB%96%E6%95%8F%E5%88%86%E6%95%A3%E7%89%87,站点分类无法可靠映射到项目现有类别
review_unclassified,,氢溴酸加兰他敏口服溶液,western,,,0.0,本品用于治疗轻度到中度阿尔茨海默型痴呆症状。,神经系统用药 | 其他神经系统用药,精神兴奋药 | 抗痴呆药 | 其它抗痴呆药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E6%B0%A2%E6%BA%B4%E9%85%B8%E5%8A%A0%E5%85%B0%E4%BB%96%E6%95%8F%E5%8F%A3%E6%9C%8D%E6%BA%B6%E6%B6%B2,站点分类无法可靠映射到项目现有类别
review_unclassified,,氢溴酸加兰他敏口腔崩解片,western,,,0.0,本品用于治疗轻度到中度阿尔茨海默型痴呆症状。,神经系统用药 | 其他神经系统用药,精神兴奋药 | 抗痴呆药 | 其它抗痴呆药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E6%B0%A2%E6%BA%B4%E9%85%B8%E5%8A%A0%E5%85%B0%E4%BB%96%E6%95%8F%E5%8F%A3%E8%85%94%E5%B4%A9%E8%A7%A3%E7%89%87,站点分类无法可靠映射到项目现有类别
review_unclassified,,氢溴酸加兰他敏片,western,,,0.0,本品适用于良性记忆障碍，提高患者指向记忆、联想学习、图像回忆、无意义图形再认及人像回忆等能力。对痴呆患者和脑器质性病变引起的记忆障碍也有改善作用。,神经系统用药 | 其他神经系统用药,精神兴奋药 | 抗痴呆药 | 其它抗痴呆药,金康灵力,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E6%B0%A2%E6%BA%B4%E9%85%B8%E5%8A%A0%E5%85%B0%E4%BB%96%E6%95%8F%E7%89%87,站点分类无法可靠映射到项目现有类别
review_unclassified,,氢溴酸加兰他敏胶囊,western,,,0.0,本品适用于良性记忆障碍，提高患者指向记忆，联想学习、图象回忆、无意义图形再认及人像回忆等能力。对痴呆患者和脑气质性病变引起的记忆障碍亦有改善作用。,神经系统用药 | 其他神经系统用药,精神兴奋药 | 抗痴呆药 | 其它抗痴呆药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E6%B0%A2%E6%BA%B4%E9%85%B8%E5%8A%A0%E5%85%B0%E4%BB%96%E6%95%8F%E8%83%B6%E5%9B%8A,站点分类无法可靠映射到项目现有类别
review_missing_efficacy,,甲氧苄啶颗粒,western,,2,0.96,,,系统用抗细菌药 | 磺胺类和甲氧苄啶 | 甲氧苄啶与其衍生物,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E7%94%B2%E6%B0%A7%E8%8B%84%E5%95%B6%E9%A2%97%E7%B2%92,站点药理或 ATC 分类明确为抗感染药
review_missing_efficacy,,酒石酸卡巴拉汀胶囊,western,,,0.0,,,精神兴奋药 | 抗痴呆药 | 抗胆碱酯酶类,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E9%85%92%E7%9F%B3%E9%85%B8%E5%8D%A1%E5%B7%B4%E6%8B%89%E6%B1%80%E8%83%B6%E5%9B%8A,站点分类无法可靠映射到项目现有类别
review_missing_efficacy,,罗汉茶化浊颗粒,tcm,,11,0.95,暂无数据,祛痰剂 | 化痰降脂,心脑血管与血液系统药物 | 血脂调节剂,,,,https://www.yao86.com/%E4%B8%AD%E6%88%90%E8%8D%AF/%E7%BD%97%E6%B1%89%E8%8C%B6%E5%8C%96%E6%B5%8A%E9%A2%97%E7%B2%92,站点药理或 ATC 分类明确为慢性病长期用药
review_missing_efficacy,,康胃素胶囊,western,,,0.0,,,其它消化道和代谢药物 | 氨基酸与其衍生物,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E5%BA%B7%E8%83%83%E7%B4%A0%E8%83%B6%E5%9B%8A,站点分类无法可靠映射到项目现有类别
review_missing_efficacy,,口服乳杆菌LB胶囊,western,,,0.0,,,消化药，含酶 | 酶和酸制剂，复方,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E5%8F%A3%E6%9C%8D%E4%B9%B3%E6%9D%86%E8%8F%8CLB%E8%83%B6%E5%9B%8A,站点分类无法可靠映射到项目现有类别
review_missing_efficacy,,抗乙型肝炎转移因子口服液,western,,5,0.93,,,肝、胆疾病治疗药 | 肝病治疗药，抗脂肪肝药 | 肝病治疗药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E6%8A%97%E4%B9%99%E5%9E%8B%E8%82%9D%E7%82%8E%E8%BD%AC%E7%A7%BB%E5%9B%A0%E5%AD%90%E5%8F%A3%E6%9C%8D%E6%B6%B2,站点药理或 ATC 分类明确为胃肠消化用药
review_unclassified,,卡比多巴片,western,,,0.0,与左旋多巴联合应用，用于帕金森病和帕金森综合征。,神经系统用药 | 抗震颤麻痹药,抗震颤麻痹药 | 多巴胺能类药 | 多巴与其衍生物类,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E5%8D%A1%E6%AF%94%E5%A4%9A%E5%B7%B4%E7%89%87,站点分类无法可靠映射到项目现有类别
review_unclassified,,卡络磺钠片,western,,,0.0,用于泌尿系统、上消化道、呼吸道和妇产科疾病出血。亦可用于外伤和手术出血。,血液系统用药 | 促凝血药,抗出血药 | 维生素K和其它止血药 | 其它系统止血药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E5%8D%A1%E7%BB%9C%E7%A3%BA%E9%92%A0%E7%89%87,站点分类无法可靠映射到项目现有类别
review_unclassified,,咖啡酸片,western,,,0.0,用于外科手术时预防出血或止血，以及内科、妇产科等出血性疾病的止血，也用于各种原因引起的白细胞减少症、血小板减少症。,血液系统用药 | 促凝血药,抗出血药 | 维生素K和其它止血药 | 其它系统止血药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E5%92%96%E5%95%A1%E9%85%B8%E7%89%87,站点分类无法可靠映射到项目现有类别
review_unclassified,,卡马西平片,western,,,0.0,1、癫痫：部分性发作：复杂部分性发作。全身性发作：强直、阵挛、强直阵挛发作。2、三叉神经痛和舌咽神经痛发作，亦用作三叉神经痛缓解后的长期预防性用药。也可用于脊髓痨和多发性硬化、糖尿病性周围性神经痛、患肢痛和外伤后神经痛以及疱疹后神经痛。3、预防或治疗躁狂-抑郁症；对锂或抗精神病药或抗抑郁药无效的或不能耐受的躁狂-抑郁症，可单用或与锂盐和其它抗抑郁药合用。4、中枢性部分性尿崩症，可单用或氯磺丙脲或氯贝丁酯等合用。5、酒精癖的戒断综合征。,治疗精神障碍药 | 抗抑郁药,抗癫痫药 | 氨甲酰胺衍生物类,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E5%8D%A1%E9%A9%AC%E8%A5%BF%E5%B9%B3%E7%89%87,站点分类无法可靠映射到项目现有类别
review_unclassified,,卡马西平胶囊,western,,,0.0,（1）复杂部分性发作（亦称精神运动性发作或颞叶癫痫）、全身强直-阵孪性发作、上述两种混合性发作或其他部分性或全身性发作；对典型或不典型失神发作、肌阵孪或失神张力发作无效。（2）三叉神经痛和舌咽神经痛发作，亦用作三叉神经痛缓解后的长期预防性用药。也可用于脊髓痨和多发性硬化、糖尿病性周围性神经痛、患肢痛和外伤后神经痛以及疱疹后神经痛。（3）预防或治疗躁狂-抑郁症；对锂或抗精神病药或抗抑郁药无效的或不能耐受的躁狂-抑郁症，可单用或与锂盐和其它抗抑郁药合用。（4）中枢性部分性尿崩症，可单用或氯磺丙脲或氯贝丁酯等合用。（5）对某些精神疾病包括精神分裂症性情感性疾病，顽固性精神分裂症及与边缘系统功能障碍有关的失控综合征。（6）不宁腿综合症（Ekbom综合征），偏侧面肌痉孪。（7.）酒精癖的戒断综合征。,治疗精神障碍药 | 抗抑郁药,抗癫痫药 | 氨甲酰胺衍生物类,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E5%8D%A1%E9%A9%AC%E8%A5%BF%E5%B9%B3%E8%83%B6%E5%9B%8A,站点分类无法可靠映射到项目现有类别
review_unclassified,,卡马西平缓释胶囊,western,,,0.0,1.癫痫(1)局部发作，伴随复杂的综合症状，伴随简单的综合症状；(2)具有强直阵挛性的原发性或继发性癫痫发作；(3)综合性癫痫发作。2.躁狂，以及预防躁狂抑郁失调。3.由多种硬化症而引起的自发性三叉神经痛和三叉神经痛；自发性舌咽神经痛。,治疗精神障碍药 | 抗抑郁药,抗癫痫药 | 氨甲酰胺衍生物类,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E5%8D%A1%E9%A9%AC%E8%A5%BF%E5%B9%B3%E7%BC%93%E9%87%8A%E8%83%B6%E5%9B%8A,站点分类无法可靠映射到项目现有类别
review_missing_efficacy,,卡马西平缓释片(Ⅱ),western,,,0.0,,,抗癫痫药 | 氨甲酰胺衍生物类,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E5%8D%A1%E9%A9%AC%E8%A5%BF%E5%B9%B3%E7%BC%93%E9%87%8A%E7%89%87%28%E2%85%A1%29,站点分类无法可靠映射到项目现有类别
review_missing_efficacy,,卡马西平缓释片,western,,,0.0,,,抗癫痫药 | 氨甲酰胺衍生物类,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E5%8D%A1%E9%A9%AC%E8%A5%BF%E5%B9%B3%E7%BC%93%E9%87%8A%E7%89%87,站点分类无法可靠映射到项目现有类别
review_unclassified,,卡左双多巴缓释片,western,,,0.0,·原发性帕金森氏病。·脑炎后帕金森氏综合征。·症状性帕金森氏综合征(一氧化碳或锰中毒)·对以前用过左旋多巴/脱羧酶抑制剂复方制剂或单用左旋多巴治疗有剂末恶化(“渐弱”现象)，峰剂量运动障碍、运动不能等特征的运动失调，或有类似短时间运动障碍现象的患者，可减少“关”的时间。,神经系统用药 | 抗震颤麻痹药,抗震颤麻痹药 | 多巴胺能类药 | 多巴与其衍生物类,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E5%8D%A1%E5%B7%A6%E5%8F%8C%E5%A4%9A%E5%B7%B4%E7%BC%93%E9%87%8A%E7%89%87,站点分类无法可靠映射到项目现有类别
review_unclassified,,复方卡比多巴片,western,,,0.0,抗震颤麻痹药。用于原发性震颤麻痹和症状性震颤麻痹综合症(不包括药物引起的震颤麻痹综合症征)。,神经系统用药 | 抗震颤麻痹药,抗震颤麻痹药 | 多巴胺能类药 | 多巴与其衍生物类,西莱美,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E5%A4%8D%E6%96%B9%E5%8D%A1%E6%AF%94%E5%A4%9A%E5%B7%B4%E7%89%87,站点分类无法可靠映射到项目现有类别
